# reinj  reinj2  l_iter
-0.800219873449 0.959196479931 11
-1.81924913684 2.85246271263 1
-0.947144718875 1.17152889027 9
-1.1594262937 1.50575866042 6
-0.790649530914 0.94588075537 11
-1.64252190567 2.43078041505 2
-0.931256337804 1.14780796351 9
-0.950668127829 1.17681579049 9
-0.981084099973 1.22266747515 8
-1.67231020884 2.49799448596 2
-0.784363709727 0.937104746541 11
-1.78389619818 2.76337923311 1
1.37789223005 -1.16944422894 4
-0.386593522704 0.427544326767 22
-1.13618349956 1.46733069304 6
-1.03054117352 1.29862441321 8
-0.805486116358 0.966545246073 11
-0.835491057241 1.00878123995 11
-1.23582914919 1.63508467791 5
-1.40100774319 1.93429903702 4
-1.61697844289 2.37431610076 2
-1.67130877676 2.49572207612 2
-1.23446068209 1.63272580016 5
-0.918010494314 1.12818117192 9
-0.801963119261 0.961626983527 11
-1.2387762412 1.64017145404 5
-0.773039391213 0.921361795902 12
-0.783552704782 0.93597441038 11
1.76625784976 -1.42983734523 2
-0.807266006546 0.969033293024 11
-0.769127000447 0.915942540139 12
-0.813180556117 0.977316702334 11
-1.57286426503 2.27934896186 3
-0.777268848858 0.927231404126 12
-1.12298763524 1.44573077594 7
-0.91797946923 1.12813536087 9
-0.797884950035 0.955944292613 11
-1.13829783819 1.47080590746 6
-0.780825464553 0.932176597329 12
-1.83320489434 2.88844083543 1
-0.797381429884 0.955243476604 11
-1.23023109107 1.62544660639 5
-0.772684182997 0.920869385644 12
-0.776349510799 0.925954527548 12
-1.00073147388 1.25263008053 8
-1.42372904543 1.97782980366 4
-0.914537362779 1.12305746732 9
-0.821435370723 0.988918105765 11
-1.00780156747 1.26345772017 8
-1.91134809484 3.09803319911 1
-1.20631287585 1.58450135633 6
-0.798787146448 0.957200470873 11
-0.775515423184 0.924796549672 12
-0.918974015793 1.12960426173 9
-1.03496113454 1.30549361055 8
-0.773783360576 0.922393396718 12
-0.808083401946 0.970176631601 11
-1.9829374064 3.3040342745 1
-1.42347895439 1.97734661012 4
-0.920134999959 1.13131995887 9
-1.50699986577 2.14249284233 3
-0.824514922701 0.993258253895 11
-0.858975525837 1.04230207836 10
-0.805365531695 0.966376763647 11
-0.782632638536 0.934692610449 12
-1.6700244417 2.49281057174 2
-0.778793646352 0.929350467157 12
-1.40921919348 1.94997106949 4
-1.3335535424 1.80882984052 5
1.25083965173 -1.07895535382 5
-1.97786354766 3.28897437715 1
-1.19125391937 1.5590483382 6
-1.27477300519 1.70305334939 5
-0.95184401577 1.17858238897 9
-0.929378649686 1.14501756364 9
0.151729282838 -0.153040034181 34
-1.13451070509 1.46458403854 7
-1.42968035603 1.98935381155 4
-0.8093032182 0.971883714833 11
-1.88319285806 3.02089481999 1
