-123.686903543 -119.200812426 -114.45624556
-119.200812426 -114.45624556 -109.281911856
-114.45624556 -109.281911856 -103.20411751
-109.281911856 -103.20411751 -99.8455896604
-103.20411751 -99.8455896604 -95.4803170944
-99.8455896604 -95.4803170944 -100.050241022
-95.4803170944 -100.050241022 -94.948597259
-100.050241022 -94.948597259 -100.317897212
-94.948597259 -100.317897212 -94.065506422
-100.317897212 -94.065506422 -100.706652328
-94.065506422 -100.706652328 -91.8284018221
-100.706652328 -91.8284018221 -101.463605546
-91.8284018221 -101.463605546 -98.9744182781
-101.463605546 -98.9744182781 -97.0712646618
-98.9744182781 -97.0712646618 -99.0393767858
-97.0712646618 -99.0393767858 -96.976608602
-99.0393767858 -96.976608602 -99.1108020785
-96.976608602 -99.1108020785 -96.8691546288
-99.1108020785 -96.8691546288 -99.1897455428
-96.8691546288 -99.1897455428 -96.7460797882
-99.1897455428 -96.7460797882 -99.2776411955
-96.7460797882 -99.2776411955 -96.603149026
-99.2776411955 -96.603149026 -99.3764206481
-96.603149026 -99.3764206481 -96.4344931935
-99.3764206481 -96.4344931935 -99.4887922777
-96.4344931935 -99.4887922777 -96.231078956
-99.4887922777 -96.231078956 -99.618539443
-96.231078956 -99.618539443 -95.9785446549
-99.618539443 -95.9785446549 -99.7716150031
-95.9785446549 -99.7716150031 -95.6516303413
-99.7716150031 -95.6516303413 -99.9577097456
-95.6516303413 -99.9577097456 -95.2006954931
-99.9577097456 -95.2006954931 -100.194504213
-95.2006954931 -100.194504213 -94.5065876984
-100.194504213 -94.5065876984 -100.520391703
-94.5065876984 -100.520391703 -93.1399655737
-100.520391703 -93.1399655737 -101.053714864
-93.1399655737 -101.053714864 -100.853643233
-101.053714864 -100.853643233 -89.6813524302
-100.853643233 -89.6813524302 -101.982465933
-89.6813524302 -101.982465933 -101.523635982
-101.982465933 -101.523635982 -98.8971472979
-101.523635982 -98.8971472979 -97.1803018335
-98.8971472979 -97.1803018335 -98.9549704567
-97.1803018335 -98.9549704567 -97.0990502795
-98.9549704567 -97.0990502795 -99.0181223557
-97.0990502795 -99.0181223557 -97.0078781827
-99.0181223557 -97.0078781827 -99.0874125633
-97.0078781827 -99.0874125633 -96.9047597522
-99.0874125633 -96.9047597522 -99.1638259717
-96.9047597522 -99.1638259717 -96.7870040307
-99.1638259717 -96.7870040307 -99.2486817553
-96.7870040307 -99.2486817553 -96.650932061
-99.2486817553 -96.650932061 -99.3438040465
-96.650932061 -99.3438040465 -96.4912183573
-99.3438040465 -96.4912183573 -99.4514998495
-96.4912183573 -99.4514998495 -96.3000664776
-99.4514998495 -96.3000664776 -99.575191969
-96.3000664776 -99.575191969 -96.0651826155
-99.575191969 -96.0651826155 -99.7200703057
-96.0651826155 -99.7200703057 -95.7656176906
-99.7200703057 -95.7656176906 -99.8942658346
-95.7656176906 -99.8942658346 -95.3620554483
-99.8942658346 -95.3620554483 -100.112233814
-95.3620554483 -100.112233814 -94.7668146881
-100.112233814 -94.7668146881 -100.403220596
-94.7668146881 -100.403220596 -93.7135832765
-100.403220596 -93.7135832765 -100.845141577
-93.7135832765 -100.845141577 -89.885561309
-100.845141577 -89.885561309 -101.939657718
-89.885561309 -101.939657718 -100.819841413
-101.939657718 -100.819841413 -90.3957375795
-100.819841413 -90.3957375795 -101.827157061
-90.3957375795 -101.827157061 -99.7528963291
-101.827157061 -99.7528963291 -95.6935073112
-99.7528963291 -95.6935073112 -99.9345718419
-95.6935073112 -99.9345718419 -95.2605887016
-99.9345718419 -95.2605887016 -100.164288711
-95.2605887016 -100.164288711 -94.6048927455
-100.164288711 -94.6048927455 -100.476766028
-94.6048927455 -100.476766028 -93.3684195189
-100.476766028 -93.3684195189 -100.973037394
-93.3684195189 -100.973037394 -101.658164083
-100.973037394 -101.658164083 -98.9910350398
-101.658164083 -98.9910350398 -97.047321969
-98.9910350398 -97.047321969 -99.0576232093
-97.047321969 -99.0576232093 -96.9494767702
-99.0576232093 -96.9494767702 -99.1309405421
-96.9494767702 -99.1309405421 -96.8382264894
-99.1309405421 -96.8382264894 -99.2120900877
-96.8382264894 -99.2120900877 -96.7103165973
-99.2120900877 -96.7103165973 -99.3026966674
-96.7103165973 -99.3026966674 -96.561232667
-99.3026966674 -96.561232667 -99.4048006681
-96.561232667 -99.4048006681 -96.3843736589
-99.4048006681 -96.3843736589 -99.5213311099
-96.3843736589 -99.5213311099 -96.1696405821
-99.5213311099 -96.1696405821 -99.6565808501
-96.1696405821 -99.6565808501 -95.9004738707
-99.6565808501 -95.9004738707 -99.8172499093
-95.9004738707 -99.8172499093 -95.5470915664
-99.8172499093 -95.5470915664 -100.014541447
-95.5470915664 -100.014541447 -95.0484142385
-100.014541447 -95.0484142385 -100.269774697
-95.0484142385 -100.269774697 -94.2458098965
-100.269774697 -94.2458098965 -100.632263575
-94.2458098965 -100.632263575 -92.4387888319
-100.632263575 -92.4387888319 -101.283328741
-92.4387888319 -101.283328741 -99.5360108917
-101.283328741 -99.5360108917 -96.1414735218
-99.5360108917 -96.1414735218 -99.6738466185
-96.1414735218 -99.6738466185 -95.8643291372
-99.6738466185 -95.8643291372 -99.8381110718
-95.8643291372 -99.8381110718 -95.498080381
-99.8381110718 -95.498080381 -100.040776358
-95.498080381 -100.040776358 -94.9754010139
-100.040776358 -94.9754010139 -100.30508202
-94.9754010139 -100.30508202 -94.1146725318
-100.30508202 -94.1146725318 -100.686607643
-94.1146725318 -100.686607643 -92.0089431203
-100.686607643 -92.0089431203 -101.412051848
-92.0089431203 -101.412051848 -99.0892015712
-101.412051848 -99.0892015712 -96.9020462764
-99.0892015712 -96.9020462764 -99.1658166368
-96.9020462764 -99.1658166368 -96.7838717723
-99.1658166368 -96.7838717723 -99.2509110253
-96.7838717723 -99.2509110253 -96.6472779457
