-16.946 -96.9228
-16.946 -100.076
-16.946 -96.7168
-16.946 -99.0024
-16.946 -93.4849
-16.946 -97.7698
-16.946 -97.1034
-16.946 -89.5521
-16.946 -100.524
-16.946 -97.617
-16.946 -96.1707
-16.946 -100.411
-16.946 -97.3991
-16.946 -94.5578
-16.946 -96.2031
-16.946 -100.212
-16.946 -97.0037
-16.946 -100.958
-16.946 -98.393
-16.946 -100.769
-16.946 -98.0632
-16.946 -98.7323
-16.946 -91.6673
-16.946 -99.3703
-16.946 -94.9088
-16.946 -95.4588
-16.946 -93.707
-16.946 -97.5026
-16.946 -95.3833
-16.946 -94.0213
-16.946 -97.0822
-16.946 -87.9594
-16.946 -101.134
-16.946 -98.6899
-16.946 -91.2028
-16.946 -99.6698
-16.946 -95.762
-16.946 -91.8166
-16.946 -99.2665
-16.946 -94.5633
-16.946 -96.1929
-16.946 -100.273
-16.946 -97.1276
-16.946 -90.5501
-16.946 -100.042
-16.946 -96.6431
-16.946 -98.8931
-16.946 -92.8936
-16.946 -98.3868
-16.946 -100.72
-16.946 -97.9758
-16.946 -98.2549
-16.946 -99.8264
-16.946 -96.1514
-16.946 -100.537
-16.946 -97.6408
-16.946 -96.3236
-16.94 -99.5762
-16.94 -95.4971
-16.94 -93.5605
-16.94 -97.6886
-16.94 -96.5834
-16.94 -98.8981
-16.94 -92.8876
-16.94 -98.3982
-16.94 -100.762
-16.94 -98.0408
-16.94 -98.5766
-16.94 -88.7375
-16.94 -100.859
-16.94 -98.2123
-16.94 -99.537
-16.94 -95.3881
-16.94 -94.0259
-16.94 -97.0841
-16.94 -87.4217
-16.94 -101.307
-16.94 -98.964
-16.94 -93.2599
-16.94 -98.0258
-16.94 -98.4945
-16.94 -101.76
-16.94 -99.6743
-16.94 -95.7582
-16.94 -91.9067
-16.94 -99.2062
-16.94 -94.3245
-16.94 -96.6255
-16.94 -98.8845
-16.94 -92.8037
-16.94 -98.477
-16.94 -101.52
-16.94 -99.3027
-16.94 -94.6673
-16.94 -96.0017
-16.94 -102.25
-16.94 -100.4
-16.94 -97.3659
-16.94 -94.2019
-16.94 -96.8217
-16.94 -99.3633
-16.94 -94.8669
-16.94 -95.5712
-16.94 -93.1906
-16.94 -98.0986
-16.94 -98.894
-16.94 -92.8626
-16.94 -98.4219
-16.94 -100.959
-16.94 -98.3852
-16.94 -100.662
-16.94 -97.8594
-16.94 -97.579
-16.94 -95.8798
-16.94 -90.3978
-16.94 -100.126
-16.94 -96.8095
-16.94 -99.3046
-16.94 -94.6737
-16.94 -95.9887
-16.94 -80.0734
-16.94 -102.705
-16.94 -101.044
-16.94 -98.5297
-16.94 -102.832
-16.94 -101.219
-16.94 -98.8215
-16.94 -92.3763
-16.94 -98.8467
-16.94 -92.5557
-16.94 -98.697
-16.94 -91.2157
-16.94 -99.6656
-16.94 -95.7354
-16.94 -92.1047
-16.94 -99.0602
-16.94 -93.7281
-16.94 -97.4835
-16.94 -95.1957
-16.94 -94.6952
-16.94 -95.9449
-16.94 -88.6793
-16.94 -100.881
-16.94 -98.2509
-16.94 -99.7655
-16.94 -95.989
-16.94 -103.287
-16.94 -101.836
-16.94 -99.7895
-16.94 -96.048
-16.94 -101.47
-16.94 -99.2247
-16.94 -94.3929
-16.94 -96.5105
-16.94 -99.0005
-16.94 -93.4462
-16.94 -97.8207
-16.934 -94.3428
-16.934 -96.605
-16.934 -98.8884
-16.934 -92.7907
-16.934 -98.4943
-16.934 -101.669
-16.934 -99.5251
-16.934 -95.3372
-16.934 -94.2412
-16.934 -96.7695
-16.934 -99.1192
-16.934 -93.957
-16.934 -97.1895
-16.934 -91.8113
-16.934 -99.2789
-16.934 -94.5645
-16.934 -96.2132
-16.934 -100.223
-16.934 -97.002
-16.934 -100.773
-16.934 -98.0488
-16.934 -98.5877
-16.934 -88.9327
-16.934 -100.786
-16.934 -98.0736
-16.934 -98.7231
-16.934 -91.4468
-16.934 -99.5243
-16.934 -95.3351
-16.934 -94.2489
-16.934 -96.7575
-16.934 -99.0806
-16.934 -93.7921
-16.934 -97.4094
-16.934 -94.5425
-16.934 -96.254
-16.934 -99.9937
-16.934 -96.5102
-16.934 -99.0134
-16.934 -93.4803
-16.934 -97.7887
-16.934 -97.1435
-16.934 -90.6749
-16.934 -99.9813
-16.934 -96.4823
-16.934 -99.0787
-16.934 -93.7839
-16.934 -97.4199
-16.934 -94.634
-16.934 -96.0796
-16.934 -101.2
-16.934 -98.7802
-16.934 -91.9993
-16.934 -99.1435
-16.934 -94.0574
-16.934 -97.0475
-16.934 -101.503
-16.934 -99.2669
-16.934 -94.5228
-16.934 -96.2902
-16.934 -99.8076
