# d=-12.2 u_star=-98.0121900131 m=-1.06901579073 C=1.14279476084
# s  F2_minus_ustar
-0.0528 -0.0603055941893
-0.05115 -0.0584279935765
-0.0495 -0.0565502966204
-0.04785 -0.0546725027502
-0.0462 -0.0527946126317
-0.04455 -0.0509166251081
-0.0429 -0.0490385404056
-0.04125 -0.0471567076284
-0.0396 -0.0452748121919
-0.03795 -0.043392857636
-0.0363 -0.0415108445992
-0.03465 -0.039628771899
-0.033 -0.0377466391579
-0.03135 -0.0358644459752
-0.0297 -0.0339821916798
-0.02805 -0.0320998759821
-0.0264 -0.030108429647
-0.02475 -0.0282234720803
-0.0231 -0.0263384484851
-0.02145 -0.0244533582741
-0.0198 -0.022584884258
-0.01815 -0.0207032876081
-0.0165 -0.0188216632623
-0.01485 -0.0169400110082
-0.0132 -0.0150583301621
-0.01155 -0.0131766218365
-0.0099 -0.0112948849998
-0.00825 -0.00941311883906
-0.0066 -0.00753132369142
-0.00495 -0.00564949946877
-0.0033 -0.00376764523484
-0.00165 -0.00188553087469
0 -5.60618218515e-11
0.00165 0.0018856044307
0.0033 0.00376819865299
0.00495 0.0056504088999
0.0066 0.0075327310733
0.00825 0.00941516581456
0.0099 0.0112977127649
0.01155 0.0131803724243
0.0132 0.0150631460679
0.01485 0.0169460325464
0.0165 0.0188290326918
0.01815 0.0207121471647
0.0198 0.022595375761
0.02145 0.02446569109
0.0231 0.0263502399162
0.02475 0.0282373600363
0.0264 0.0301245608421
0.02805 0.0320118432344
0.0297 0.0340149981906
0.03135 0.0358999988974
0.033 0.0377850834601
0.03465 0.0396702528608
0.0363 0.0415555077905
0.03795 0.0434408478714
0.0396 0.0453262740268
0.04125 0.0472097756223
0.0429 0.0490916464434
0.04455 0.0509735599193
0.0462 0.052855516003
0.04785 0.054737514872
0.0495 0.0566195569577
0.05115 0.0585016416052
0.0528 0.0603837700005
0.05445 0.0622659413542
0.0561 0.0641594538606
0.05775 0.0660422585503
0.0594 0.0679251047488
0.06105 0.0698079920399
0.0627 0.0716909211352
0.06435 0.0735738912918
0.066 0.0753802206392
0.06765 0.0772639332424
0.0693 0.0791477000387
0.07095 0.0810315208235
0.0726 0.0829153956643
0.07425 0.0847993253199
0.0759 0.0866833098408
0.07755 0.0885673497904
0.0792 0.0904514457768
0.08085 0.0923355977945
0.0825 0.0942838710837
0.08415 0.0961686638442
0.0858 0.098053517159
0.08745 0.0999384314901
0.0891 0.101823407345
0.09075 0.103708446138
0.0924 0.105593548529
0.09405 0.107478715037
0.0957 0.10936394746
0.09735 0.111249246889
0.099 0.113134614286
0.10065 0.115020051791
0.1023 0.116905560168
0.10395 0.118791141822
0.1056 0.120676798512
0.10725 0.122562532966
0.1089 0.124448346663
0.11055 0.126334242826
0.1122 0.128220224443
0.11385 0.130069167952
0.1155 0.131957900473
0.11715 0.133846810009
0.1188 0.135735904816
0.12045 0.137625193584
0.1221 0.13951468592
0.12375 0.141404391872
0.1254 0.143294323138
0.12705 0.145184492148
0.1287 0.147074912398
0.13035 0.148965598639
0.132 0.150896733344
0.13365 0.152788352267
0.1353 0.154680294274
0.13695 0.156572581781
0.1386 0.158465239195
0.14025 0.160368089624
0.1419 0.162261755279
0.14355 0.164155884433
0.1452 0.166050515324
0.14685 0.167945690201
0.1485 0.169841457239
0.15015 0.171737869877
0.1518 0.173634988856
0.15345 0.175532885744
0.1551 0.177431636294
0.15675 0.179331328644
0.1584 0.181232064211
0.16005 0.183133959547
0.1617 0.185037148872
0.16335 0.186941787222
0.165 0.188912493743
0.16665 0.190794617872
0.1683 0.192669930369
0.16995 0.194545131269
0.1716 0.196495953723
0.17325 0.198373970645
0.1749 0.200252272268
0.17655 0.202130878157
0.1782 0.204009811543
0.17985 0.205889100234
0.1815 0.207768775192
0.18315 0.209648873256
0.1848 0.21153287046
0.18645 0.213425092393
0.1881 0.215317456089
0.18975 0.217209962083
0.1914 0.219102610553
0.19305 0.220995402268
0.1947 0.222975182299
0.19635 0.224867375583
0.198 0.226759718038
0.19965 0.228652210365
0.2013 0.230528440409
0.20295 0.232421236531
0.2046 0.234314184673
0.20625 0.23620728554
0.2079 0.238100539714
0.20955 0.239993947122
0.2112 0.241887508346
0.21285 0.243781224526
0.2145 0.245675095219
0.21615 0.247569121511
0.2178 0.249463303664
0.21945 0.251357642242
0.2211 0.253252137697
0.22275 0.255146794808
0.2244 0.257041624077
0.22605 0.258936611566
0.2277 0.260831757632
0.22935 0.262727063251
0.231 0.264699806495
0.23265 0.266600112424
0.2343 0.268490436106
0.23595 0.270373520236
0.2376 0.272257777995
0.23925 0.274100073442
0.2409 0.275986367278
0.24255 0.277873633059
0.2442 0.279761798535
0.24585 0.281650799954
0.2475 0.283502115008
0.24915 0.285418627734
0.2508 0.287278217496
0.25245 0.289191758031
0.2541 0.291106491652
0.25575 0.293021979808
0.2574 0.294938034253
0.25905 0.296854794136
0.2607 0.298772168237
0.26235 0.300690080134
0.264 0.302608465896
0.26565 0.304527067555
0.2673 0.306353997577
0.26895 0.308269584339
0.2706 0.310189789127
0.27225 0.312106020286
0.2739 0.314022655498
0.27555 0.315939305832
0.2772 0.317843367067
0.27885 0.319729536832
0.2805 0.32161679254
0.28215 0.323505072303
0.2838 0.325394320084
0.28545 0.327284485745
0.2871 0.329175522629
0.28875 0.331067387907
0.2904 0.333053496926
0.29205 0.334904226481
0.2937 0.336818659125
0.29535 0.338733456807
0.297 0.340648603836
0.29865 0.34256376132
0.3003 0.344479234185
0.30195 0.346374924643
0.3036 0.348266839048
0.30525 0.350159439792
0.3069 0.35205271368
0.30855 0.35394664399
0.3102 0.355841195736
0.31185 0.357736349863
0.3135 0.359632089226
0.31515 0.361528397122
0.3168 0.363425257454
0.31845 0.365405916385
0.3201 0.367300971287
0.32175 0.369196593367
0.3234 0.371092768618
0.32505 0.372989483783
0.3267 0.374886726938
0.32835 0.376784486185
0.33 0.378682750238
0.33165 0.380581508911
0.3333 0.382480752514
0.33495 0.384380471568
0.3366 0.386370896605
0.33825 0.388267932963
0.3399 0.390165510639
0.34155 0.392063619219
0.3432 0.393956396375
0.34485 0.395827759927
0.3465 0.397744757559
0.34815 0.399655823712
0.3498 0.401554036858
0.35145 0.403451202472
0.3531 0.405347441529
0.35475 0.407177136216
0.3564 0.409076608391
0.35805 0.410976728476
0.3597 0.412877483293
0.36135 0.414778859835
0.363 0.416680844717
0.36465 0.418583427433
0.3663 0.420567461433
0.36795 0.422468052217
0.3696 0.424369257768
0.37125 0.426271068983
0.3729 0.428173473589
0.37455 0.430076462449
0.3762 0.432068120607
0.37785 0.433969189796
0.3795 0.435870857083
0.38115 0.437773112588
0.3828 0.439675947115
0.38445 0.441579352368
0.3861 0.443524209774
0.38775 0.445447503246
0.3894 0.447370296303
0.39105 0.449291668193
0.3927 0.451196947145
0.39435 0.453102668093
0.396 0.45500882673
0.39765 0.456915417556
0.3993 0.458822493854
0.40095 0.460735351256
0.4026 0.462657525171
0.40425 0.464496502058
0.4059 0.466417782727
0.40755 0.468339377674
0.4092 0.470261286233
0.41085 0.472183507624
0.4125 0.474106040968
0.41415 0.475958470297
0.4158 0.477833228176
0.41745 0.479752613951
0.4191 0.481672179414
0.42075 0.483589157897
0.4224 0.485484798614
0.42405 0.487403485392
0.4257 0.489322487125
0.42735 0.491337413646
0.429 0.49325702139
0.43065 0.495176944033
0.4323 0.497097181366
0.43395 0.499017678621
0.4356 0.500938761412
0.43725 0.502860913741
0.4389 0.504783499102
0.44055 0.506706529009
0.4422 0.508629999992
0.44385 0.510528558431
0.4455 0.512450652188
0.44715 0.514373237283
0.4488 0.516296310139
0.45045 0.518219867361
0.4521 0.520143898885
0.45375 0.522068390716
0.4554 0.523993353653
0.45705 0.52591878411
0.4587 0.527844679181
0.46035 0.529769947853
0.462 0.531695547804
0.46365 0.533621501246
0.4653 0.535547808245
0.46695 0.53747446952
0.4686 0.539401484781
0.47025 0.541328854415
0.4719 0.543256578527
0.47355 0.545184657489
0.4752 0.547113091473
0.47685 0.549041880649
0.4785 0.550971025499
0.48015 0.552900525649
0.4818 0.554830381664
0.48345 0.556760594127
0.4851 0.558691162597
0.48675 0.560622087989
0.4884 0.562553369714
0.49005 0.564485008462
0.4917 0.566417004417
0.49335 0.568398608657
0.495 0.57033111915
0.49665 0.572263986475
0.4983 0.574197210463
0.49995 0.576130726573
0.5016 0.578064477566
0.50325 0.579998578287
0.5049 0.5819330289
0.50655 0.583867829813
0.5082 0.585802981324
0.50985 0.587738483421
0.5115 0.589674336576
0.51315 0.591610540835
0.5148 0.593536399739
0.51645 0.595457852583
0.5181 0.597381950981
0.51975 0.599304177926
0.5214 0.601226768895
0.52305 0.603149724005
0.5247 0.605073043692
0.52635 0.606996728152
0.528 0.608920777784
0.52965 0.610845192633
0.5313 0.612769973049
0.53295 0.614695119319
0.5346 0.616620631714
0.53625 0.61854651033
0.5379 0.620472755788
0.53955 0.622399367966
0.5412 0.62432634728
0.54285 0.626253694078
0.5445 0.62818140861
0.54615 0.63010949094
0.5478 0.632037941587
0.54945 0.633966760735
0.5511 0.63589594846
0.55275 0.63782550532
0.5544 0.639755431404
0.55605 0.641685727051
0.5577 0.643616392516
0.55935 0.645547427978
0.561 0.647478833788
0.56265 0.649476147107
0.5643 0.651405701669
0.56595 0.653335662111
0.5676 0.655266028419
0.56925 0.657196801042
0.5709 0.659127980066
0.57255 0.661059565745
0.5742 0.662991558249
0.57585 0.66492395792
0.5775 0.666856764792
0.57915 0.668789979267
0.5808 0.670723601493
0.58245 0.672657631712
0.5841 0.674592070118
0.58575 0.676526916937
0.5874 0.678462172402
0.58905 0.680397836711
0.5907 0.682333910067
0.59235 0.684270447998
0.594 0.686207449365
0.59565 0.688144847881
0.5973 0.690082643875
0.59895 0.692020837589
0.6006 0.693959429223
0.60225 0.695898419104
0.6039 0.697837807437
0.60555 0.699777594511
0.6072 0.701717780577
0.60885 0.703658365848
0.6105 0.705599350619
0.61215 0.707540735161
0.6138 0.70948251969
0.61545 0.711424704499
0.6171 0.713367289812
0.61875 0.715310266085
0.6204 0.717233070862
0.62205 0.719176014766
0.6237 0.721119349545
0.62535 0.723063075455
0.627 0.725007192906
0.62865 0.726951701855
0.6303 0.728901417763
0.63195 0.730844782146
0.6336 0.73278856703
0.63525 0.734732772918
0.6369 0.736677399796
0.63855 0.738622448049
0.6402 0.740567917841
0.64185 0.742513809263
0.6435 0.744460123146
0.64515 0.746406859035
0.6468 0.748354017819
0.64845 0.750301599435
0.6501 0.752249603996
0.65175 0.754198033899
0.6534 0.756146893094
0.65505 0.75809617639
0.6567 0.760045883903
0.65835 0.761996016232
0.66 0.763946573458
0.66165 0.765897555691
0.6633 0.7678489634
0.66495 0.769800786054
0.6666 0.771753027985
0.66825 0.773705693701
0.6699 0.775658783241
0.67155 0.777612297508
0.6732 0.779566236048
0.67485 0.781520599658
0.6765 0.783475388371
0.67815 0.785430602618
0.6798 0.787386242544
0.68145 0.789342308278
0.6831 0.791298800302
0.68475 0.793255718678
0.6864 0.795213063802
0.68805 0.797170836221
0.6897 0.799129035778
0.69135 0.801087662848
0.693 0.803046717958
0.69465 0.805006201052
0.6963 0.806966112469
0.69795 0.808926452591
0.6996 0.810887221736
0.70125 0.812848419816
0.7029 0.814810047523
0.70455 0.816772104869
0.7062 0.818734561954
0.70785 0.82069730682
0.7095 0.822660473642
0.71115 0.824624063134
0.7128 0.826588075252
0.71445 0.828552510154
0.7161 0.83051736846
0.71775 0.83248265036
0.7194 0.834448355894
0.72105 0.836414485632
0.7227 0.838381039909
0.72435 0.840348018847
0.726 0.842315422717
0.72765 0.844172905467
0.7293 0.846128119462
0.73095 0.848079664387
0.7326 0.850031647558
0.73425 0.851984069678
0.7359 0.85393709287
0.73755 0.855890673294
0.7392 0.8578446823
0.74085 0.85979911914
0.7425 0.861753984379
0.74415 0.863709278609
0.7458 0.865665001994
0.74745 0.867621154452
0.7491 0.869577737549
0.75075 0.871534750668
0.7524 0.873492194077
0.75405 0.87545006838
0.7557 0.877408374079
0.75735 0.879367111294
0.759 0.881326279899
0.76065 0.883285881833
0.7623 0.88524591526
0.76395 0.887206382235
0.7656 0.889167281977
0.76725 0.891128615398
0.7689 0.893090383337
0.77055 0.895052585271
0.7722 0.897124006161
0.77385 0.899092619967
0.7755 0.901061658679
0.77715 0.903031122403
0.7788 0.905001011034
0.78045 0.906971325893
0.7821 0.908942066353
0.78375 0.910913233428
0.7854 0.9128848275
0.78705 0.914907478567
0.7887 0.916877532406
0.79035 0.918848048076
0.792 0.920819025506
0.79365 0.922790465591
0.7953 0.924762367812
0.79695 0.92673473306
0.7986 0.928707561493
0.80025 0.930680853612
0.8019 0.932654609601
0.80355 0.934628829874
0.8052 0.93660351452
0.80685 0.93857866396
0.8085 0.940554279021
0.81015 0.942530359301
0.8118 0.944506905683
0.81345 0.946483918315
0.8151 0.94846139738
0.81675 0.950474533003
0.8184 0.952450704194
0.82005 0.954427353881
0.8217 0.956404477744
0.82335 0.958382101812
0.825 0.960360225998
0.82665 0.962338851101
0.8283 0.964317976593
0.82995 0.966297603321
0.8316 0.968277731516
0.83325 0.97025836117
0.8349 0.972239493096
0.83655 0.974221126651
0.8382 0.976203263108
0.83985 0.978185902326
0.8415 0.980169044581
0.84315 0.982152689861
0.8448 0.984136839216
0.84645 0.986121492092
0.8481 0.988106649289
0.84975 0.990153393262
0.8514 0.992139228395
0.85305 0.994125557423
0.8547 0.996112381067
0.85635 0.9980996993
0.858 1.00008751249
0.85965 1.00207582103
0.8613 1.00406462523
0.86295 1.00605392555
0.8646 1.0080437221
0.86625 1.01003401523
0.8679 1.01202480534
0.86955 1.0140160926
0.8712 1.01600787761
0.87285 1.0180001461
0.8745 1.01999290965
0.87615 1.02198616907
0.8778 1.02397992474
0.87945 1.02597417709
0.8811 1.02796892634
0.88275 1.02996417293
0.8844 1.03195991709
0.88605 1.03395615911
0.8877 1.03595289943
0.88935 1.03795013833
0.891 1.03994787615
0.89265 1.04194594972
0.8943 1.04394450482
0.89595 1.04594354626
0.8976 1.04794307415
0.89925 1.04994308914
0.9009 1.05194359135
0.90255 1.05394458139
0.9042 1.05594605944
0.90585 1.05794802583
0.9075 1.05995038309
0.90915 1.06195317136
0.9108 1.0639564406
0.91245 1.06596019115
0.9141 1.06796442349
0.91575 1.069969138
0.9174 1.07197433498
0.91905 1.07398001486
0.9207 1.075986178
0.92235 1.07799282488
0.924 1.07999995577
0.92565 1.08200757119
0.9273 1.08401567142
0.92895 1.08602425681
0.9306 1.0880137787
0.93225 1.09002229666
0.9339 1.09203129695
0.93555 1.09404078011
0.9372 1.09604651945
0.93885 1.09804096114
0.9405 1.10003590208
0.94215 1.10205743298
0.9438 1.10405432379
0.94545 1.10605171161
0.9471 1.10804959703
0.94875 1.11004798011
0.9504 1.11204686157
0.95205 1.11404624187
0.9537 1.11604612131
0.95535 1.11804650041
0.957 1.12004737952
0.95865 1.12204875926
0.9603 1.12405063984
0.96195 1.12605302182
0.9636 1.12805590558
0.96525 1.13005929175
0.9669 1.13206318045
0.96855 1.13406757231
0.9702 1.13607246776
0.97185 1.13807786733
0.9735 1.14008377136
0.97515 1.1420901801
0.9768 1.14409709441
0.97845 1.1461665164
0.9801 1.14817211756
0.98175 1.15017825419
0.9834 1.15218492676
0.98505 1.15419238306
0.9867 1.15620008484
0.98835 1.15820856083
0.99 1.16021754748
0.99165 1.16222704524
0.9933 1.1642370668
0.99495 1.16625720953
0.9966 1.16826830797
0.99825 1.17034561981
0.9999 1.17235549978
1.00155 1.17436640927
1.0032 1.17637817996
1.00485 1.17839042623
1.0065 1.1804031489
1.00815 1.18241634811
1.0098 1.18443002433
1.01145 1.18644417816
1.0131 1.18845880986
1.01475 1.19047392036
1.0164 1.1924895095
1.01805 1.19450557801
1.0197 1.19652212669
1.02135 1.19853915544
1.023 1.2005566652
1.02465 1.20257465612
1.0263 1.20459313888
1.02795 1.20661210622
1.0296 1.20863155639
1.03125 1.21065149
1.0329 1.21267190786
1.03455 1.21469281
1.0362 1.21671419698
1.03785 1.21873606944
1.0395 1.22075842781
1.04115 1.22278127222
1.0428 1.22480460344
1.04445 1.22682842173
1.0461 1.2288527279
1.04775 1.23087752203
1.0494 1.23290280479
1.05105 1.23492857642
1.0527 1.23695483798
1.05435 1.23898158912
1.056 1.24100883091
1.05765 1.24303656337
1.0593 1.24506484132
1.06095 1.24709360631
1.0626 1.24912285486
1.06425 1.25115258732
1.0659 1.25318280427
1.06755 1.25521350647
1.0692 1.25724469411
1.07085 1.25927636753
1.0725 1.26130852752
1.07415 1.26334117442
1.0758 1.26537430869
1.07745 1.26740793072
1.0791 1.26944204121
1.08075 1.27147664061
1.0824 1.27351172931
1.08405 1.27554730803
1.0857 1.27758337685
1.08735 1.27961993656
1.089 1.28165698752
1.09065 1.28369453015
1.0923 1.28573256518
1.09395 1.28764155457
1.0956 1.289679068
1.09725 1.29171707118
1.0989 1.29375556595
1.10055 1.29579455203
1.1022 1.29783403049
1.10385 1.29987400103
1.1055 1.30191445883
1.10715 1.30395540687
1.1088 1.30599684732
1.11045 1.30803878157
1.1121 1.31008120993
1.11375 1.31212379025
1.1154 1.31416624959
1.11705 1.31620918821
1.1187 1.31825260809
1.12035 1.32030088279
1.122 1.32235612401
1.12365 1.32441183743
1.1253 1.32646802383
1.12695 1.32852468301
1.1286 1.330581816
1.13025 1.33263942308
1.1319 1.33485216308
1.13355 1.33690960176
1.1352 1.3389675114
1.13685 1.3410258923
1.1385 1.343084746
1.14015 1.34514407203
1.1418 1.3472038711
1.14345 1.34926414481
1.1451 1.35132484699
1.14675 1.35338597886
1.1484 1.35544758211
1.15005 1.35750965751
1.1517 1.35957220521
1.15335 1.36163522609
1.155 1.36369872051
1.15665 1.36576268943
1.1583 1.36782713301
1.15995 1.36989205261
1.1616 1.37195744825
1.16325 1.3740233203
1.1649 1.37608964033
1.16655 1.37815640111
1.1682 1.38022364192
1.16985 1.38229136385
1.1715 1.38435956759
1.17315 1.38642825364
1.1748 1.38849742265
1.17645 1.39056707493
1.1781 1.39263786401
1.17975 1.39470928821
1.1814 1.39678122185
1.18305 1.39885366555
1.1847 1.4009266193
1.18635 1.40300008384
1.188 1.40507405919
1.18965 1.40714854609
1.1913 1.40922354449
1.19295 1.41129905482
1.1946 1.41337507753
1.19625 1.41545161331
1.1979 1.41752866169
1.19955 1.41960022185
1.2012 1.42166561496
1.20285 1.42373154944
1.2045 1.42579802552
1.20615 1.42783030277
1.2078 1.42990951418
1.20945 1.43198926114
1.2111 1.43406954383
1.21275 1.43615036258
1.2144 1.4382317175
1.21605 1.44031360892
1.2177 1.442396037
1.21935 1.44447900201
1.221 1.44656250441
1.22265 1.44864626687
1.2243 1.45071737037
1.22595 1.45278904251
1.2276 1.45486128303
1.22925 1.4569342402
1.2309 1.45900789121
1.23255 1.4610821023
1.2342 1.46315687346
1.23585 1.46523220498
1.2375 1.4673080974
1.23915 1.46938455124
1.2408 1.47146156656
1.24245 1.47353914371
1.2441 1.47561728326
1.24575 1.47769598532
1.2474 1.47977525037
1.24905 1.48185507869
1.2507 1.48393547061
1.25235 1.48601642661
1.254 1.488097947
1.25565 1.49018003207
1.2573 1.49226268215
1.25895 1.49434589763
1.2606 1.49651624898
1.26225 1.49859292124
1.2639 1.50067438651
1.26555 1.50275643736
1.2672 1.50483907408
1.26885 1.50692229684
1.2705 1.50900610604
1.27215 1.51109050219
1.2738 1.5131754852
1.27545 1.51526105554
1.2771 1.51734721354
1.27875 1.51943395942
1.2804 1.52152129334
1.28205 1.5236092159
1.2837 1.52569702699
1.28535 1.52778488706
1.287 1.52987340528
1.28865 1.53196258175
1.2903 1.53405241598
1.29195 1.53614290797
1.2936 1.53823405772
1.29525 1.54032586437
1.2969 1.54234339068
1.29855 1.54443508086
1.3002 1.54652742631
1.30185 1.54862042669
1.3035 1.55071408187
1.30515 1.55280839183
1.3068 1.55490335632
1.30845 1.55699897493
1.3101 1.55909524759
1.31175 1.56119217426
1.3134 1.56328975461
1.31505 1.56538798863
1.3167 1.56748687552
1.31835 1.56958641573
1.32 1.57168660887
1.32165 1.57378684006
1.3233 1.57588761114
1.32495 1.57798901616
1.3266 1.58009105451
1.32825 1.58219372559
1.3299 1.58429703029
1.33155 1.58650281386
1.3332 1.58860874428
1.33485 1.59071530023
1.3365 1.59282248118
1.33815 1.59493028719
1.3398 1.59703871733
1.34145 1.59914777207
1.3431 1.60125745069
1.34475 1.60336775336
1.3464 1.60547867906
1.34805 1.60759022848
1.3497 1.60970245583
1.35135 1.61181561679
1.353 1.61392956818
1.35465 1.61604430889
1.3563 1.61815983258
1.35795 1.62027613458
1.3596 1.62239322101
1.36125 1.62451109064
1.3629 1.62662974426
1.36455 1.62874918109
1.3662 1.63086940112
1.36785 1.63299040281
1.3695 1.63511218723
1.37115 1.63723475338
1.3728 1.63935801278
1.37445 1.64148199974
1.3761 1.64360675253
1.37775 1.64573227175
1.3794 1.64785855619
1.38105 1.64998560572
1.3827 1.65211342123
1.38435 1.6542419518
1.386 1.6563710275
1.38765 1.65850084873
1.3893 1.66063141438
1.39095 1.66276272519
1.3926 1.66483560846
1.39425 1.66696661552
1.3959 1.66909841348
1.39755 1.6712310028
1.3992 1.673364383
1.40085 1.67549855427
1.4025 1.67763351568
1.40415 1.67976926737
1.4058 1.68190580951
1.40745 1.68404314159
1.4091 1.68618126398
1.41075 1.68832017568
1.4124 1.69045987748
1.41405 1.69260036868
1.4157 1.69474164919
1.41735 1.69688371893
1.419 1.699026578
1.42065 1.70117022596
1.4223 1.703314724
1.42395 1.70546004155
1.4256 1.70759098924
1.42725 1.70971667633
1.4289 1.71184319221
1.43055 1.71397053653
1.4322 1.71609870869
1.43385 1.71822771006
1.4355 1.72036313122
1.43715 1.72254034838
1.4388 1.72469015534
1.44045 1.7268487445
1.4421 1.72899986307
1.44375 1.73114303749
1.4454 1.73328707424
1.44705 1.73543197288
1.4487 1.73757773347
1.45035 1.7397243557
1.452 1.74187183919
1.45365 1.74402018493
1.4553 1.74616939018
1.45695 1.74831945742
1.4586 1.75047038421
1.46025 1.75262217244
1.4619 1.75477482063
1.46355 1.75692832886
1.4652 1.75908269779
1.46685 1.76123792625
1.4685 1.76339401466
1.47015 1.76555096226
1.4718 1.76770876951
1.47345 1.76986743657
1.4751 1.7720269626
1.47675 1.77433039679
1.4784 1.77649016494
1.48005 1.77865078795
1.4817 1.78081226605
1.48335 1.78297459884
1.485 1.78513778693
1.48665 1.78730182955
1.4883 1.78946672747
1.48995 1.79163247976
1.4916 1.79379908744
1.49325 1.79596654979
1.4949 1.79813486724
1.49655 1.80030403978
1.4982 1.80247406733
1.49985 1.8046449501
1.5015 1.80681668767
1.50315 1.80898922099
1.5048 1.81116260436
1.50645 1.81333684589
1.5081 1.81551190694
1.50975 1.81768780199
1.5114 1.81986453264
1.51305 1.82204208839
1.5147 1.82422047562
1.51635 1.82639969538
1.518 1.82857974803
1.51965 1.83076063428
1.5213 1.83294235368
1.52295 1.83512490659
1.5246 1.83730829377
1.52625 1.8394924257
1.5279 1.84167736709
1.52955 1.84386312978
1.5312 1.8460497141
1.53285 1.84820387709
1.5345 1.85039011973
1.53615 1.85257724712
1.5378 1.85476525948
1.53945 1.85695415658
1.5411 1.85914383176
1.54275 1.86133437599
1.5444 1.86352579036
1.54605 1.86571807479
1.5477 1.86791122959
1.54935 1.87010525502
1.551 1.87230015115
1.55265 1.87449591828
1.5543 1.87669255639
1.55595 1.87889006615
1.5576 1.88108844721
1.55925 1.88328770025
1.5609 1.8854878253
1.56255 1.88768882265
1.5642 1.88989069246
1.56585 1.89209343502
1.5675 1.89429705059
1.56915 1.89650153939
1.5708 1.8987069017
1.57245 1.90091313781
1.5741 1.903120248
1.57575 1.9053282324
1.5774 1.90753709143
1.57905 1.90974682531
1.5807 1.91195743433
1.58235 1.91407548157
1.584 1.91628593882
1.58565 1.91849732839
1.5873 1.92070965048
1.58895 1.92292291721
1.5906 1.92513710343
1.59225 1.92735220324
1.5939 1.92956821691
1.59555 1.93178514438
1.5972 1.93400298599
1.59885 1.93621790471
1.6005 1.93841486336
1.60215 1.94061284649
1.6038 1.94281181549
1.60545 1.9450117289
1.6071 1.94721258658
1.60875 1.94941438899
1.6104 1.95161713597
1.61205 1.95382082781
1.6137 1.95602546465
1.61535 1.95817619523
1.617 1.96038056213
1.61865 1.96258586198
1.6203 1.96479209586
1.62195 1.9669992641
1.6236 1.96920736603
1.62525 1.9714164235
1.6269 1.97362641909
1.62855 1.9758373511
1.6302 1.97804929719
1.63185 1.98026230852
1.6335 1.98247623361
1.63515 1.98469107266
1.6368 1.98690682575
1.63845 1.98912349385
1.6401 1.9913410773
1.64175 1.99355957638
1.6434 1.995778991
1.64505 1.99799932247
1.6467 2.00022057095
1.64835 2.00244273641
1.65 2.00466581989
