# d=-11.9 u_star=-98.1653768995 m=-1.01727035826 C=1.0348389818
# s  F2_minus_ustar
-1.50645 -1.61037376264
-1.5048 -1.60847512134
-1.50315 -1.60656576457
-1.5015 -1.60464928476
-1.49985 -1.60273365921
-1.4982 -1.60081888659
-1.49655 -1.59890496582
-1.4949 -1.59699189562
-1.49325 -1.59507967474
-1.4916 -1.59322211043
-1.48995 -1.59130985602
-1.4883 -1.58939837354
-1.48665 -1.58748766166
-1.485 -1.5855777186
-1.48335 -1.58366854285
-1.4817 -1.58176013284
-1.48005 -1.579852487
-1.4784 -1.57794560377
-1.47675 -1.57603948149
-1.4751 -1.57413427838
-1.47345 -1.57222982929
-1.4718 -1.57032618498
-1.47015 -1.56842334473
-1.4685 -1.56652130767
-1.46685 -1.56462007327
-1.4652 -1.56271964055
-1.46355 -1.56082000818
-1.4619 -1.5589210999
-1.46025 -1.55702301074
-1.4586 -1.55514530644
-1.45695 -1.55324705929
-1.4553 -1.55134949998
-1.45365 -1.549452669
-1.452 -1.54750738617
-1.45035 -1.5456100622
-1.4487 -1.54371348226
-1.44705 -1.54181764628
-1.4454 -1.53992255266
-1.44375 -1.53802819865
-1.4421 -1.53613458259
-1.44045 -1.53424170722
-1.4388 -1.5323495725
-1.43715 -1.53045820944
-1.4355 -1.52856761795
-1.43385 -1.52667779744
-1.4322 -1.52478874678
-1.43055 -1.52290046625
-1.4289 -1.52101295511
-1.42725 -1.51912621229
-1.4256 -1.51724023794
-1.42395 -1.51543106777
-1.4223 -1.51354876181
-1.42065 -1.51166724492
-1.419 -1.50978651722
-1.41735 -1.507906578
-1.4157 -1.50602742714
-1.41405 -1.50414906477
-1.4124 -1.50227148979
-1.41075 -1.50039470285
-1.4091 -1.4985187032
-1.40745 -1.49664349124
-1.4058 -1.49476906607
-1.40415 -1.49289542792
-1.4025 -1.49102257675
-1.40085 -1.48915052921
-1.3992 -1.48728036939
-1.39755 -1.48541103442
-1.3959 -1.48354252466
-1.39425 -1.48167088194
-1.3926 -1.47978376707
-1.39095 -1.47787662268
-1.3893 -1.47600787826
-1.38765 -1.47414039139
-1.386 -1.47228668592
-1.38435 -1.47043378123
-1.3827 -1.46858069687
-1.38105 -1.4667108316
-1.3794 -1.46484170312
-1.37775 -1.46297331034
-1.3761 -1.46110565363
-1.37445 -1.45923873167
-1.3728 -1.45737254458
-1.37115 -1.45558070316
-1.3695 -1.45371389804
-1.36785 -1.45184783786
-1.3662 -1.44998252303
-1.36455 -1.44811795308
-1.3629 -1.44625412825
-1.36125 -1.44439104871
-1.3596 -1.4425287143
-1.35795 -1.44070194967
-1.3563 -1.43883943727
-1.35465 -1.43697761121
-1.353 -1.43511633855
-1.35135 -1.43325570377
-1.3497 -1.43139578173
-1.34805 -1.42953656856
-1.3464 -1.42767806451
-1.34475 -1.42582024307
-1.3431 -1.42396306157
-1.34145 -1.42210660761
-1.3398 -1.42025088125
-1.33815 -1.41839588275
-1.3365 -1.41654161238
-1.33485 -1.41468807046
-1.3332 -1.41283525532
-1.33155 -1.41098316335
-1.3299 -1.40913180592
-1.32825 -1.4072812661
-1.3266 -1.40543139242
-1.32495 -1.40358205058
-1.3233 -1.40173324052
-1.32165 -1.39988496232
-1.32 -1.39803733244
-1.31835 -1.39618833232
-1.3167 -1.39433986566
-1.31505 -1.39249193247
-1.3134 -1.39064453268
-1.31175 -1.38879766639
-1.3101 -1.38695133356
-1.30845 -1.38510553268
-1.3068 -1.38326023225
-1.30515 -1.38141546054
-1.3035 -1.37957121735
-1.30185 -1.37772750269
-1.3002 -1.37588431618
-1.29855 -1.37404159822
-1.2969 -1.3721994
-1.29525 -1.37035772307
-1.2936 -1.36851656721
-1.29195 -1.36667593196
-1.2903 -1.36483581701
-1.28865 -1.36299622222
-1.287 -1.36115714702
-1.28535 -1.35931859142
-1.2837 -1.35748055473
-1.28205 -1.35564303677
-1.2804 -1.35380593236
-1.27875 -1.35196824543
-1.2771 -1.35013099046
-1.27545 -1.34829446124
-1.2738 -1.34645882786
-1.27215 -1.34462366264
-1.2705 -1.34284650552
-1.26885 -1.34101371529
-1.2672 -1.33918136934
-1.26555 -1.33734946682
-1.2639 -1.33540140006
-1.26225 -1.33356778972
-1.2606 -1.3317346418
-1.25895 -1.32990195535
-1.2573 -1.32806972945
-1.25565 -1.32623796358
-1.254 -1.3244066563
-1.25235 -1.32257580665
-1.2507 -1.32074541411
-1.24905 -1.31891547737
-1.2474 -1.31708599566
-1.24575 -1.31525696804
-1.2441 -1.31342839351
-1.24245 -1.31160027095
-1.2408 -1.30977259962
-1.23915 -1.30794554076
-1.2375 -1.30611903119
-1.23585 -1.30429260619
-1.2342 -1.30245509789
-1.23255 -1.30061800277
-1.2309 -1.29878131969
-1.22925 -1.2969450479
-1.2276 -1.29510918641
-1.22595 -1.29327373406
-1.2243 -1.29144325752
-1.22265 -1.28962100904
-1.221 -1.28783797989
-1.21935 -1.28602689463
-1.2177 -1.28421417058
-1.21605 -1.28239284149
-1.2144 -1.2805719347
-1.21275 -1.27875144888
-1.2111 -1.27693138285
-1.20945 -1.27511173597
-1.2078 -1.27329250717
-1.20615 -1.27147369505
-1.2045 -1.26965529909
-1.20285 -1.26777752536
-1.2012 -1.26594891603
-1.19955 -1.26412128689
-1.1979 -1.26229857279
-1.19625 -1.26048401049
-1.1946 -1.2586698426
-1.19295 -1.25685606757
-1.1913 -1.25513029806
-1.18965 -1.25331560799
-1.188 -1.2515013077
-1.18635 -1.24968739606
-1.1847 -1.24787387209
-1.18305 -1.24606073433
-1.1814 -1.24424798195
-1.17975 -1.24243561327
-1.1781 -1.24062362751
-1.17645 -1.23881201328
-1.1748 -1.23700071664
-1.17315 -1.2351898038
-1.1715 -1.23337927408
-1.16985 -1.23156912582
-1.1682 -1.2297593583
-1.16655 -1.22794996979
-1.1649 -1.22614095969
-1.16325 -1.22433232616
-1.1616 -1.22252406842
-1.15995 -1.22071619014
-1.1583 -1.21890869753
-1.15665 -1.21710157575
-1.155 -1.21529482355
-1.15335 -1.21351434152
-1.1517 -1.2117066174
-1.15005 -1.20989927231
-1.1484 -1.20809230528
-1.14675 -1.20628571527
-1.1451 -1.20447949758
-1.14345 -1.20267365261
-1.1418 -1.20086818309
-1.14015 -1.19906308797
-1.1385 -1.19725836628
-1.13685 -1.1954540363
-1.1352 -1.19365010751
-1.13355 -1.19184657437
-1.1319 -1.19004343592
-1.13025 -1.18824069117
-1.1286 -1.18643833915
-1.12695 -1.18463637891
-1.1253 -1.18283480938
-1.12365 -1.18103362964
-1.122 -1.17923283871
-1.12035 -1.17743243552
-1.1187 -1.17563241922
-1.11705 -1.17383278869
-1.1154 -1.17203354295
-1.11375 -1.17023468103
-1.1121 -1.16843620197
-1.11045 -1.16663810472
-1.1088 -1.16484043043
-1.10715 -1.16304316088
-1.1055 -1.16124628027
-1.10385 -1.15944978761
-1.1022 -1.15765368204
-1.10055 -1.15585796233
-1.0989 -1.15406262774
-1.09725 -1.15226767705
-1.0956 -1.1504731096
-1.09395 -1.14867892412
-1.0923 -1.14688511986
-1.09065 -1.14509169567
-1.089 -1.14329865065
-1.08735 -1.14150598378
-1.0857 -1.13971369406
-1.08405 -1.13792178063
-1.0824 -1.13613020352
-1.08075 -1.1343389782
-1.0791 -1.13254812227
-1.07745 -1.13075763474
-1.0758 -1.12896751457
-1.07415 -1.12717776084
-1.0725 -1.12538837222
-1.07085 -1.12359934792
-1.0692 -1.12181068672
-1.06755 -1.12002238764
-1.0659 -1.11815643704
-1.06425 -1.11636796283
-1.0626 -1.11458028282
-1.06095 -1.11274391176
-1.0593 -1.11094826291
-1.05765 -1.10915981308
-1.056 -1.1073717693
-1.05435 -1.10558412606
-1.0527 -1.10379708127
-1.05105 -1.10201055735
-1.0494 -1.10022445318
-1.04775 -1.09843876872
-1.0461 -1.09660772076
-1.04445 -1.09482071375
-1.0428 -1.09303687626
-1.04115 -1.09126223502
-1.0395 -1.08948445985
-1.03785 -1.0877099029
-1.0362 -1.08593577638
-1.03455 -1.08416207882
-1.0329 -1.08238880967
-1.03125 -1.08061596853
-1.0296 -1.07884362305
-1.02795 -1.07707170708
-1.0263 -1.07530021523
-1.02465 -1.07352914651
-1.023 -1.07175850028
-1.02135 -1.06998827595
-1.0197 -1.06821847236
-1.01805 -1.06644908911
-1.0164 -1.06468012502
-1.01475 -1.06291157995
-1.0131 -1.06113472414
-1.01145 -1.05935277869
-1.0098 -1.05757122263
-1.00815 -1.05579005543
-1.0065 -1.05400927569
-1.00485 -1.05222888337
-1.0032 -1.05044887743
-1.00155 -1.04866925682
-0.9999 -1.04689002078
-0.99825 -1.04511116887
-0.9966 -1.04333270016
-0.99495 -1.04155461332
-0.9933 -1.03977690841
-0.99165 -1.03799958427
-0.99 -1.03622264019
-0.98835 -1.03444598119
-0.9867 -1.03266967633
-0.98505 -1.03089375839
-0.9834 -1.02911822677
-0.98175 -1.02734308029
-0.9801 -1.02556831851
-0.97845 -1.02379394075
-0.9768 -1.02201992333
-0.97515 -1.02024617739
-0.9735 -1.01847282773
-0.97185 -1.01669987392
-0.9702 -1.01487013555
-0.96855 -1.01309906876
-0.9669 -1.01132840551
-0.96525 -1.0095581452
-0.9636 -1.00778825561
-0.96195 -1.00601822056
-0.9603 -1.00424860428
-0.95865 -1.00247940525
-0.957 -1.00071063065
-0.95535 -0.998942280444
-0.9537 -0.997174353428
-0.95205 -0.99540684932
-0.9504 -0.993639767505
-0.94875 -0.991873106977
-0.9471 -0.990106867555
-0.94545 -0.988382700798
-0.9438 -0.986616141455
-0.94215 -0.984850001522
-0.9405 -0.983084280467
-0.93885 -0.981318977616
-0.9372 -0.979554092437
-0.93555 -0.977789624331
-0.9339 -0.976025572831
-0.93225 -0.974261937211
-0.9306 -0.972498716936
-0.92895 -0.970735911465
-0.9273 -0.968973520148
-0.92565 -0.967211542441
-0.924 -0.965449977806
-0.92235 -0.96369100697
-0.9207 -0.9619292063
-0.91905 -0.960167823571
-0.9174 -0.958406858262
-0.91575 -0.956646310071
-0.9141 -0.95485799267
-0.91245 -0.953096196954
-0.9108 -0.951334782029
-0.90915 -0.949573747446
-0.9075 -0.947813092575
-0.90585 -0.94605281693
-0.9042 -0.944292920009
-0.90255 -0.942533401202
-0.9009 -0.940774260026
-0.89925 -0.939015495986
-0.8976 -0.937257108457
-0.89595 -0.935499096781
-0.8943 -0.933741460642
-0.89265 -0.931984199459
-0.891 -0.930227312675
-0.88935 -0.928430784317
-0.8877 -0.926672416298
-0.88605 -0.924914383686
-0.8844 -0.923156685909
-0.88275 -0.921399322423
-0.8811 -0.919642292575
-0.87945 -0.917885595611
-0.8778 -0.916129231094
-0.87615 -0.914373198327
-0.8745 -0.912617496531
-0.87285 -0.910862125651
-0.8712 -0.909107084621
-0.86955 -0.907352372771
-0.8679 -0.905597989618
-0.86625 -0.903843934607
-0.8646 -0.902090207266
-0.86295 -0.900336806618
-0.8613 -0.898583732142
-0.85965 -0.896830983425
-0.858 -0.895078559766
-0.85635 -0.893326460387
-0.8547 -0.891574675076
-0.85305 -0.889823162632
-0.8514 -0.888071969939
-0.84975 -0.886321096857
-0.8481 -0.884570542199
-0.84645 -0.882820367297
-0.8448 -0.881070719957
-0.84315 -0.879321402161
-0.8415 -0.877572413233
-0.83985 -0.875814092046
-0.8382 -0.874051327369
-0.83655 -0.872288864369
-0.8349 -0.870526701915
-0.83325 -0.868764839597
-0.8316 -0.866908063444
-0.82995 -0.865145756594
-0.8283 -0.863383753087
-0.82665 -0.861622051996
-0.825 -0.859860653006
-0.82335 -0.858099555959
-0.8217 -0.856346154171
-0.82005 -0.854594858048
-0.8184 -0.852843892623
-0.81675 -0.851092504423
-0.8151 -0.849341414452
-0.81345 -0.847590671201
-0.8118 -0.845840274937
-0.81015 -0.844090224152
-0.8085 -0.842340519668
-0.80685 -0.840591159957
-0.8052 -0.838842145
-0.80355 -0.837173767069
-0.8019 -0.835424225508
-0.80025 -0.833675029276
-0.7986 -0.831926178759
-0.79695 -0.830177672729
-0.7953 -0.828429511693
-0.79365 -0.826681694548
-0.792 -0.82493422102
-0.79035 -0.82318709096
-0.7887 -0.821440303551
-0.78705 -0.819693858807
-0.7854 -0.817947753436
-0.78375 -0.816201980823
-0.7821 -0.814456552096
-0.78045 -0.812711466613
-0.7788 -0.810966724086
-0.77715 -0.809222323968
-0.7755 -0.807478265977
-0.77385 -0.805734549418
-0.7722 -0.803991174437
-0.77055 -0.802248140159
-0.7689 -0.800505446346
-0.76725 -0.798763092779
-0.7656 -0.797021078725
-0.76395 -0.795279403721
-0.7623 -0.793538068043
-0.76065 -0.791797070542
-0.759 -0.790056411154
-0.75735 -0.788316089312
-0.7557 -0.786576105058
-0.75405 -0.78483006636
-0.7524 -0.783088960989
-0.75075 -0.781348164726
-0.7491 -0.779607673862
-0.74745 -0.77786748774
-0.7458 -0.776127605982
-0.74415 -0.774388028183
-0.7425 -0.772648753707
-0.74085 -0.770909782248
-0.7392 -0.769171113311
-0.73755 -0.767432746375
-0.7359 -0.765694680941
-0.73425 -0.763956916689
-0.7326 -0.762219452971
-0.73095 -0.760482289496
-0.7293 -0.758745425628
-0.72765 -0.757008861029
-0.726 -0.755272595146
-0.72435 -0.753536627612
-0.7227 -0.751800957905
-0.72105 -0.750065370362
-0.7194 -0.748330338296
-0.71775 -0.746595623552
-0.7161 -0.744861225707
-0.71445 -0.743127144402
-0.7128 -0.741393379266
-0.71115 -0.739659929921
-0.7095 -0.737926795948
-0.70785 -0.736193977046
-0.7062 -0.734461472811
-0.70455 -0.732729282822
-0.7029 -0.730997406776
-0.70125 -0.729265844352
-0.6996 -0.727534595013
-0.69795 -0.725803658571
-0.6963 -0.724073034437
-0.69465 -0.722287338337
-0.693 -0.7205549051
-0.69135 -0.718822746706
-0.6897 -0.717074163889
-0.68805 -0.715343370007
-0.6864 -0.71361285449
-0.68475 -0.711882617085
-0.6831 -0.710152657318
-0.68145 -0.708435560977
-0.6798 -0.706705277031
-0.67815 -0.704975273206
-0.6765 -0.70324554893
-0.67485 -0.701516104112
-0.6732 -0.6997869383
-0.67155 -0.698058051032
-0.6699 -0.696329442094
-0.66825 -0.694601111026
-0.6666 -0.692873057569
-0.66495 -0.691145281386
-0.6633 -0.689417781862
-0.66165 -0.687690558937
-0.66 -0.685963612223
-0.65835 -0.684236941177
-0.6567 -0.682510545587
-0.65505 -0.680784425196
-0.6534 -0.679058579344
-0.65175 -0.677327536488
-0.6501 -0.675588321584
-0.64845 -0.673849357632
-0.6468 -0.672110644202
-0.64515 -0.670372180819
-0.6435 -0.668633967224
-0.64185 -0.666896003098
-0.6402 -0.665158287983
-0.63855 -0.663420739766
-0.6369 -0.661683366959
-0.63525 -0.659946249586
-0.6336 -0.658209387354
-0.63195 -0.656472780083
-0.6303 -0.654736427247
-0.62865 -0.653000328637
-0.627 -0.651264483841
-0.62535 -0.649528892388
-0.6237 -0.647793554162
-0.62205 -0.646058468675
-0.6204 -0.64432363554
-0.61875 -0.642547048422
-0.6171 -0.640812406101
-0.61545 -0.639078027357
-0.6138 -0.637343911567
-0.61215 -0.635610058641
-0.6105 -0.633876468124
-0.60885 -0.632143139659
-0.6072 -0.630410073135
-0.60555 -0.628677268097
-0.6039 -0.62694472429
-0.60225 -0.625212441618
-0.6006 -0.623479611384
-0.59895 -0.62174704705
-0.5973 -0.620014854603
-0.59565 -0.61828303693
-0.594 -0.616551550892
-0.59235 -0.614820438648
-0.5907 -0.613089714221
-0.58905 -0.611359380956
-0.5874 -0.609649481602
-0.58575 -0.60791783963
-0.5841 -0.606186540072
-0.58245 -0.604455586014
-0.5808 -0.602724969838
-0.57915 -0.600995201198
-0.5775 -0.599265963197
-0.57585 -0.59753689843
-0.5742 -0.595808054385
-0.57255 -0.594079430677
-0.5709 -0.592351027342
-0.56925 -0.590622843601
-0.5676 -0.588894879246
-0.56595 -0.58718792464
-0.5643 -0.585458773856
-0.56265 -0.583729827578
-0.561 -0.582038827906
-0.55935 -0.580366360172
-0.5577 -0.578634321731
-0.55605 -0.576829718382
-0.5544 -0.575102943354
-0.55275 -0.573376399247
-0.5511 -0.571650086444
-0.54945 -0.569992972419
-0.5478 -0.568265751607
-0.54615 -0.566550172803
-0.5445 -0.564836554036
-0.54285 -0.563123282731
-0.5412 -0.561410364551
-0.53955 -0.559697803767
-0.5379 -0.557977500208
-0.53625 -0.556249156918
-0.5346 -0.554520841588
-0.53295 -0.552770071332
-0.5313 -0.551058943432
-0.52965 -0.549348295872
-0.528 -0.547638137933
-0.52635 -0.545928478498
-0.5247 -0.544219326895
-0.52305 -0.54243263658
-0.5214 -0.540721651463
-0.51975 -0.539089240047
-0.5181 -0.537378380632
-0.51645 -0.535668038726
-0.5148 -0.533887985545
-0.51315 -0.532175766786
-0.5115 -0.530464047918
-0.50985 -0.528752839726
-0.5082 -0.527042154762
-0.50655 -0.525332005786
-0.5049 -0.523622406151
-0.50325 -0.521913370034
-0.5016 -0.52020491197
-0.49995 -0.518495919988
-0.4983 -0.516785631099
-0.49665 -0.515064250913
-0.495 -0.513336933634
-0.49335 -0.51157458289
-0.4917 -0.509869332614
-0.49005 -0.508159365013
-0.4884 -0.506449834623
-0.48675 -0.504740752321
-0.4851 -0.502949819533
-0.48345 -0.501238160375
-0.4818 -0.49952688561
-0.48015 -0.497816004062
-0.4785 -0.49610552633
-0.47685 -0.494395462892
-0.4752 -0.492685824149
-0.47355 -0.490976622342
-0.4719 -0.489267869697
-0.47025 -0.487559579699
-0.4686 -0.485777497604
-0.46695 -0.484067452899
-0.4653 -0.482357857053
-0.46365 -0.480648725181
-0.462 -0.478940072912
-0.46035 -0.477231917044
-0.4587 -0.47552427578
-0.45705 -0.473817172203
-0.4554 -0.472110625566
-0.45375 -0.470404655609
-0.4521 -0.468692670122
-0.45045 -0.466965310166
-0.4488 -0.465238117496
-0.44715 -0.463510919736
-0.4455 -0.461783974974
-0.44385 -0.460096601533
-0.4422 -0.458393422443
-0.44055 -0.456603090098
-0.4389 -0.454896713946
-0.43725 -0.453191056035
-0.4356 -0.451486158247
-0.43395 -0.449782066687
-0.4323 -0.448078831193
-0.43065 -0.446391284444
-0.429 -0.444685895776
-0.42735 -0.442955660055
-0.4257 -0.441225399794
-0.42405 -0.439495326308
-0.4224 -0.43776557693
-0.42075 -0.436036188003
-0.4191 -0.434307201626
-0.41745 -0.432654191101
-0.4158 -0.430922156654
-0.41415 -0.429190472681
-0.4125 -0.427459196647
-0.41085 -0.425728396869
-0.4092 -0.423998154936
-0.40755 -0.422268436471
-0.4059 -0.420539213345
-0.40425 -0.418810986865
-0.4026 -0.417131419732
-0.40095 -0.415400454786
-0.3993 -0.4137247336
-0.39765 -0.412018579566
-0.396 -0.410313131003
-0.39435 -0.408608446439
-0.3927 -0.406904591791
-0.39105 -0.405201643484
-0.3894 -0.403499689102
-0.38775 -0.401798757938
-0.3861 -0.400091262225
-0.38445 -0.398374675898
-0.3828 -0.396593305149
-0.38115 -0.394881082265
-0.3795 -0.393168946437
-0.37785 -0.391456896868
-0.3762 -0.389744933259
-0.37455 -0.388033055091
-0.3729 -0.386321261798
-0.37125 -0.384609553208
-0.3696 -0.382897928538
-0.36795 -0.381186387271
-0.3663 -0.379474929512
-0.36465 -0.377763554001
-0.363 -0.376052261018
-0.36135 -0.37434104968
-0.3597 -0.372629919324
-0.35805 -0.370918869804
-0.3564 -0.369207900758
-0.35475 -0.367497011512
-0.3531 -0.365786201443
-0.35145 -0.36407547073
-0.3498 -0.362364818193
-0.34815 -0.36065424356
-0.3465 -0.358864159246
-0.34485 -0.357152883548
-0.3432 -0.355439927091
-0.34155 -0.353728834305
-0.3399 -0.352017815218
-0.33825 -0.350306868653
-0.3366 -0.348604288831
-0.33495 -0.346904226243
-0.3333 -0.345204492524
-0.33165 -0.343505055774
-0.33 -0.34180588828
-0.32835 -0.34010696552
-0.3267 -0.338408267312
-0.32505 -0.336709775948
-0.3234 -0.334944809819
-0.32175 -0.333248722405
-0.3201 -0.331513786126
-0.31845 -0.329811069583
-0.3168 -0.328027594591
-0.31515 -0.326304404692
-0.3135 -0.324582453211
-0.31185 -0.32286160267
-0.3102 -0.321141733822
-0.30855 -0.31942274389
-0.3069 -0.31770454268
-0.30525 -0.315987051081
-0.3036 -0.314270199823
-0.30195 -0.312553927887
-0.3003 -0.310838181381
-0.29865 -0.309122912279
-0.297 -0.307408077837
-0.29535 -0.305693640451
-0.2937 -0.303979566124
-0.29205 -0.302265824458
-0.2904 -0.300552388125
-0.28875 -0.29883923291
-0.2871 -0.297126336445
-0.28545 -0.295413678906
-0.2838 -0.293701242027
-0.28215 -0.29198900988
-0.2805 -0.290276967335
-0.27885 -0.288565100956
-0.2772 -0.286853398613
-0.27555 -0.285141848686
-0.2739 -0.283430441213
-0.27225 -0.281719166825
-0.2706 -0.280008016773
-0.26895 -0.27829698312
-0.2673 -0.276586058906
-0.26565 -0.274875237316
-0.264 -0.273202173554
-0.26235 -0.2714170626
-0.2607 -0.269708568248
-0.25905 -0.268000097371
-0.2574 -0.266291647595
-0.25575 -0.2645832169
-0.2541 -0.262874803276
-0.25245 -0.261166404905
-0.2508 -0.259458020444
-0.24915 -0.257749648665
-0.2475 -0.25604128842
-0.24585 -0.254332938066
-0.2442 -0.252624596885
-0.24255 -0.250916263847
-0.2409 -0.24920793794
-0.23925 -0.247499618417
-0.2376 -0.24579130489
-0.23595 -0.244082996169
-0.2343 -0.242374692108
-0.23265 -0.240666391715
-0.231 -0.238958094349
-0.22935 -0.237249800129
-0.2277 -0.235541508434
-0.22605 -0.233833218812
-0.2244 -0.23212493034
-0.22275 -0.230416643619
-0.2211 -0.228708357843
-0.21945 -0.227000072588
-0.2178 -0.225291787753
-0.21615 -0.223583503101
-0.2145 -0.221948637564
-0.21285 -0.22024096849
-0.2112 -0.218533289016
-0.20955 -0.216825599217
-0.2079 -0.215117899323
-0.20625 -0.213410189018
-0.2046 -0.21169222516
-0.20295 -0.209984987983
-0.2013 -0.208277742237
-0.19965 -0.206570488666
-0.198 -0.204863225844
-0.19635 -0.203155954305
-0.1947 -0.201507431958
-0.19305 -0.199801905041
-0.1914 -0.198096374736
-0.18975 -0.196390841897
-0.1881 -0.194682063793
-0.18645 -0.193046081988
-0.1848 -0.191336868626
-0.18315 -0.189627687206
-0.1815 -0.187918537844
-0.17985 -0.186209420051
-0.1782 -0.184500333222
-0.17655 -0.182791277461
-0.1749 -0.18108225184
-0.17325 -0.179373256244
-0.1716 -0.177664290105
-0.16995 -0.175955353304
-0.1683 -0.174246444877
-0.16665 -0.172550209348
-0.165 -0.170841423702
-0.16335 -0.169132664475
-0.1617 -0.167423931466
-0.16005 -0.165715224259
-0.1584 -0.164006542503
-0.15675 -0.162297885814
-0.1551 -0.160589253662
-0.15345 -0.15888064619
-0.1518 -0.157172074231
-0.15015 -0.155463536912
-0.1485 -0.153755022455
-0.14685 -0.15204653079
-0.1452 -0.15033806101
-0.14355 -0.148632335586
-0.1419 -0.146927118835
-0.14025 -0.145221889442
-0.1386 -0.14351664672
-0.13695 -0.141811390369
-0.1353 -0.140106120617
-0.13365 -0.138400836931
-0.132 -0.136695539277
-0.13035 -0.134990227393
-0.1287 -0.13328490115
-0.12705 -0.131579560111
-0.1254 -0.129874204362
-0.12375 -0.12816797878
-0.1221 -0.12645944401
-0.12045 -0.124750926512
-0.1188 -0.123042426163
-0.11715 -0.121225279688
-0.1155 -0.119518784081
-0.11385 -0.117812303335
-0.1122 -0.116105837349
-0.11055 -0.114399385958
-0.1089 -0.11269294846
-0.10725 -0.110986524338
-0.1056 -0.109280113638
-0.10395 -0.107573715907
-0.1023 -0.105867330727
-0.10065 -0.104160957566
-0.099 -0.102454596424
-0.09735 -0.100748246617
-0.0957 -0.0990419078785
-0.09405 -0.097335579936
-0.0924 -0.0956292621268
-0.09075 -0.0939229544299
-0.0891 -0.092216656273
-0.08745 -0.0905474818877
-0.0858 -0.0888410941403
-0.08415 -0.0871347144773
-0.0825 -0.0854283422916
-0.08085 -0.0837219775778
-0.0792 -0.0820156193493
-0.07755 -0.0803092681168
-0.0759 -0.0786029230329
-0.07425 -0.0768965837699
-0.0726 -0.0751902569206
-0.07095 -0.0734839453368
-0.0693 -0.07177763853
-0.06765 -0.0700713361686
-0.066 -0.0683650379008
-0.06435 -0.0666007399901
-0.0627 -0.0648939740223
-0.06105 -0.0631872089642
-0.0594 -0.0614804445813
-0.05775 -0.0597736803914
-0.0561 -0.058066916106
-0.05445 -0.0563601513652
-0.0528 -0.0546676883871
-0.05115 -0.0529609320967
-0.0495 -0.0512541734857
-0.04785 -0.0495474122145
-0.0462 -0.0478406477952
-0.04455 -0.0461338797339
-0.0429 -0.0444271080005
-0.04125 -0.0427203320088
-0.0396 -0.0410135516209
-0.03795 -0.0393067663156
-0.0363 -0.0375999758307
-0.03465 -0.0358931798596
-0.033 -0.034186377726
-0.03135 -0.0324795695202
-0.0297 -0.0307727545294
-0.02805 -0.029065932643
-0.0264 -0.0273591034511
-0.02475 -0.0256522666021
-0.0231 -0.0239454217617
-0.02145 -0.0222385683226
-0.0198 -0.0205317062932
-0.01815 -0.0188248352507
-0.0165 -0.0171179547472
-0.01485 -0.0153748186121
-0.0132 -0.0136676091865
