-123.686903543 -120.246210731 -116.63217866
-120.246210731 -116.63217866 -112.768802842
-116.63217866 -112.768802842 -108.510385543
-112.768802842 -108.510385543 -103.491533736
-108.510385543 -103.491533736 -95.428219766
-103.491533736 -95.428219766 -99.4928833841
-95.428219766 -99.4928833841 -93.2863528125
-99.4928833841 -93.2863528125 -100.615229533
-93.2863528125 -100.615229533 -98.9167880803
-100.615229533 -98.9167880803 -95.3057942054
-98.9167880803 -95.3057942054 -99.5715612874
-95.3057942054 -99.5715612874 -92.8433467738
-99.5715612874 -92.8433467738 -100.795025672
-92.8433467738 -100.795025672 -99.5448189413
-100.795025672 -99.5448189413 -93.0026899269
-99.5448189413 -93.0026899269 -100.732002507
-93.0026899269 -100.732002507 -99.2266578934
-100.732002507 -99.2266578934 -94.398108867
-99.2266578934 -94.398108867 -100.093483307
-94.398108867 -100.093483307 -100.563107505
-100.093483307 -100.563107505 -98.8837303803
-100.563107505 -98.8837303803 -95.3880709727
-98.8837303803 -95.3880709727 -99.5189528582
-95.3880709727 -99.5189528582 -93.1478666776
-99.5189528582 -93.1478666776 -100.672979472
-93.1478666776 -100.672979472 -99.0270674257
-100.672979472 -99.0270674257 -95.0137675658
-99.0270674257 -95.0137675658 -99.7507680068
-95.0137675658 -99.7507680068 -91.3730510093
-99.7507680068 -91.3730510093 -101.303615848
-91.3730510093 -101.303615848 -94.1794454729
-101.303615848 -94.1794454729 -100.205143194
-94.1794454729 -100.205143194 -99.9033030882
-100.205143194 -99.9033030882 -87.6961182375
-99.9033030882 -87.6961182375 -102.173154149
-87.6961182375 -102.173154149 -99.6589611075
-102.173154149 -99.6589611075 -92.2372578639
-99.6589611075 -92.2372578639 -101.019755613
-92.2372578639 -101.019755613 -86.6027997123
-101.019755613 -86.6027997123 -102.35767511
-86.6027997123 -102.35767511 -100.922161536
-102.35767511 -100.922161536 -100.605036503
-100.922161536 -100.605036503 -98.9055245303
-100.605036503 -98.9055245303 -95.3340643348
-98.9055245303 -95.3340643348 -99.553625767
-95.3340643348 -99.553625767 -92.9513230076
-99.553625767 -92.9513230076 -100.752512691
-92.9513230076 -100.752512691 -99.3178164884
-100.752512691 -99.3178164884 -94.0657725547
-99.3178164884 -94.0657725547 -100.261306114
-94.0657725547 -100.261306114 -99.632402288
-100.261306114 -99.632402288 -92.4377525236
-99.632402288 -92.4377525236 -100.947952345
-92.4377525236 -100.947952345 -100.932230475
-100.947952345 -100.932230475 -100.725353563
-100.932230475 -100.725353563 -99.1995858927
-100.725353563 -99.1995858927 -94.489714046
-99.1995858927 -94.489714046 -100.045207139
-94.489714046 -100.045207139 -100.921677198
-100.045207139 -100.921677198 -100.599468396
-100.921677198 -100.599468396 -98.9003784647
-100.599468396 -98.9003784647 -95.3469155305
-98.9003784647 -95.3469155305 -99.5454141312
-95.3469155305 -99.5454141312 -92.9992608121
-99.5454141312 -92.9992608121 -100.733362758
